Source,Target,Weight
cabernet_sauvignon_wine,roquefort_cheese,70
cabernet_sauvignon_wine,butter,58
cabernet_sauvignon_wine,botrytized_wine,129
cabernet_sauvignon_wine,pouching_tea,63
cabernet_sauvignon_wine,feta_cheese,71
cabernet_sauvignon_wine,sheep_cheese,70
cabernet_sauvignon_wine,roasted_green_tea,71
cabernet_sauvignon_wine,dried_black_tea,63
cabernet_sauvignon_wine,emmental_cheese,70
cabernet_sauvignon_wine,white_wine,155
cabernet_sauvignon_wine,tomato,62
cabernet_sauvignon_wine,goat_cheese,70
cabernet_sauvignon_wine,roasted_cocoa,76
cabernet_sauvignon_wine,tea,63
cabernet_sauvignon_wine,cider,52
cabernet_sauvignon_wine,yellow_passion_fruit,13
cabernet_sauvignon_wine,coffee,64
cabernet_sauvignon_wine,sea_buckthorn,9
cabernet_sauvignon_wine,guava,56
cabernet_sauvignon_wine,domiati_cheese,71
cabernet_sauvignon_wine,bilberry_wine,6
cabernet_sauvignon_wine,cottage_cheese,70
cabernet_sauvignon_wine,tilsit_cheese,70
cabernet_sauvignon_wine,jasmine_tea,63
cabernet_sauvignon_wine,brewed_tea,63
cabernet_sauvignon_wine,papaya,53
cabernet_sauvignon_wine,orange_peel,10
cabernet_sauvignon_wine,whiskey,68
cabernet_sauvignon_wine,fermented_tea,67
cabernet_sauvignon_wine,california_orange_peel,11
cabernet_sauvignon_wine,mango,60
cabernet_sauvignon_wine,malt_whiskey,16
cabernet_sauvignon_wine,fermented_russian_black_tea,63
cabernet_sauvignon_wine,seychelles_tea,63
domiati_cheese,grilled_beef,74
domiati_cheese,black_tea,66
domiati_cheese,sparkling_wine,63
domiati_cheese,russian_cheese,127
domiati_cheese,roasted_beef,77
domiati_cheese,cheese,127
domiati_cheese,munster_cheese,127
domiati_cheese,champagne_wine,61
domiati_cheese,port_wine,61
domiati_cheese,soybean,63
domiati_cheese,strawberry,67
domiati_cheese,milk,67
domiati_cheese,sherry,72
domiati_cheese,beef,74
domiati_cheese,papaya,52
domiati_cheese,white_wine,80
domiati_cheese,roasted_coconut,37
domiati_cheese,roasted_cocoa,70
domiati_cheese,cream_cheese,127
domiati_cheese,comte_cheese,127
domiati_cheese,apple,74
domiati_cheese,swiss_cheese,127
domiati_cheese,sheep_cheese,127
domiati_cheese,coffee,63
domiati_cheese,emmental_cheese,127
domiati_cheese,boiled_beef,74
domiati_cheese,raw_beef,74
domiati_cheese,goat_cheese,127
domiati_cheese,porcini,52
domiati_cheese,feta_cheese,128
domiati_cheese,cognac,69
domiati_cheese,fried_beef,75
domiati_cheese,roquefort_cheese,127
domiati_cheese,tilsit_cheese,127
domiati_cheese,cider,38
domiati_cheese,yogurt,27
domiati_cheese,cottage_cheese,127
black_tea,grilled_beef,97
black_tea,strawberry_jam,17
black_tea,raw_beef,94
black_tea,soybean,96
black_tea,european_cranberry,71
black_tea,concord_grape,74
black_tea,kola_tea,171
black_tea,muscat_grape,75
black_tea,fried_beef,96
black_tea,swiss_cheese,74
black_tea,grilled_pork,68
black_tea,apple,76
black_tea,cognac,83
black_tea,sauvignon_blanc_grape,74
black_tea,roasted_pork,68
black_tea,sherry,76
black_tea,boiled_beef,95
black_tea,roasted_chicken,81
black_tea,green_tea,177
black_tea,boiled_chicken,68
black_tea,baked_potato,76
black_tea,roasted_beef,99
black_tea,shiitake,67
black_tea,butter,78
black_tea,raw_chicken,69
black_tea,pouching_tea,172
black_tea,sheep_cheese,67
black_tea,roasted_green_tea,178
black_tea,dried_black_tea,171
black_tea,tilsit_cheese,66
black_tea,scotch_spearmint,16
black_tea,wort,42
black_tea,spearmint_oil,20
black_tea,brewed_tea,171
black_tea,sparkling_wine,65
black_tea,pennyroyal_oil,5
black_tea,mung_bean,55
black_tea,malagueta_pepper,17
black_tea,rice,51
black_tea,pea,40
black_tea,plumcot,14
black_tea,munster_cheese,66
black_tea,licorice,28
black_tea,california_orange,56
black_tea,rooibus_tea,172
black_tea,cider,36
black_tea,tabasco_pepper,18
black_tea,blackberry,66
black_tea,salmon,53
black_tea,roasted_mate,36
black_tea,california_pepper,17
black_tea,dried_parsley,16
black_tea,neroli,10
black_tea,bacon,65
black_tea,goat_cheese,67
black_tea,jasmine,10
black_tea,raw_peanut,55
black_tea,elder_flower,7
black_tea,uncured_boiled_pork,65
black_tea,basil,11
black_tea,elderberry,44
black_tea,raw_pea,40
black_tea,tamarind,39
black_tea,dried_green_tea,171
black_tea,roasted_shrimp,47
black_tea,coffee,102
black_tea,black_bean,55
black_tea,chinese_quince,43
black_tea,cottage_cheese,66
black_tea,calamus,23
black_tea,peanut_butter,76
black_tea,buchu,12
black_tea,clove,23
black_tea,apricot,51
black_tea,dill,27
black_tea,nectarine,28
black_tea,clam,44
black_tea,tea,171
black_tea,marjoram,17
black_tea,smoked_pork_belly,66
black_tea,seychelles_tea,171
black_tea,clary_sage,27
black_tea,ceylon_tea,171
black_tea,red_kidney_bean,55
black_tea,french_fried_potato,67
black_tea,cranberry,70
black_tea,prickly_pear,22
black_tea,corn_oil,34
black_tea,cured_pork,72
black_tea,pepper,17
black_tea,mastic_gum,10
black_tea,eucalyptus,12
black_tea,bean,55
black_tea,nutmeg,18
black_tea,boiled_pork,65
black_tea,kidney_bean,55
black_tea,black_chokecherry,41
black_tea,lemon_peel,8
black_tea,japanese_mint,27
black_tea,french_peppermint,34
black_tea,raw_pork,65
black_tea,cape_gooseberry,56
black_tea,fermented_tea,176
black_tea,beef,94
black_tea,emmental_cheese,66
black_tea,juniper_berry,39
black_tea,fried_chicken,72
black_tea,bilberry,57
black_tea,roasted_cocoa,87
black_tea,passion_fruit,72
black_tea,ylangylang,10
black_tea,grapefruit_juice,16
black_tea,lovage,23
black_tea,french_bean,55
black_tea,dried_kidney_bean,55
black_tea,geranium,11
black_tea,guinea_pepper,17
black_tea,mashed_potato,58
black_tea,scotch_spearmint_oil,16
black_tea,raspberry,81
black_tea,chicken,68
black_tea,corn,53
black_tea,rice_bran,13
black_tea,rosemary,16
black_tea,lima_bean,55
black_tea,thyme,17
black_tea,smoked_fatty_fish,54
black_tea,rye_bread,51
black_tea,fermented_russian_black_tea,171
black_tea,jasmine_tea,172
black_tea,matsutake,67
black_tea,shrimp,47
black_tea,potato,58
black_tea,papaya,65
black_tea,mate,35
black_tea,mint_oil,20
black_tea,snap_bean,55
black_tea,myrtle,14
black_tea,raw_bean,55
black_tea,port_wine,68
black_tea,malt,54
black_tea,roasted_malt,54
black_tea,pinto_bean,55
black_tea,french_lavender,18
black_tea,lingonberry,11
black_tea,citrus_peel,33
black_tea,mantis_shrimp,47
black_tea,lavender,17
black_tea,japanese_plum,7
black_tea,champagne_wine,65
black_tea,cardamom,32
black_tea,whiskey,53
black_tea,citrus_peel_oil,33
black_tea,roasted_filbert,57
black_tea,buchu_oil,12
black_tea,guava,82
black_tea,cherimoya,25
black_tea,white_wine,98
black_tea,spearmint,23
black_tea,fermented_shrimp,47
black_tea,mastic_gum_oil,9
black_tea,tomato,84
black_tea,peach,44
black_tea,keta_salmon,53
black_tea,strawberry,94
black_tea,fried_pork,66
black_tea,porcini,66
black_tea,roasted_peanut,76
black_tea,hop_oil,54
black_tea,grapefruit,23
black_tea,green_bell_pepper,17
black_tea,mango,79
black_tea,brown_rice,51
black_tea,milk,68
black_tea,buckwheat,45
black_tea,russian_cheese,69
swiss_cheese,grilled_beef,79
swiss_cheese,pork,61
swiss_cheese,bacon,62
swiss_cheese,dried_green_tea,65
swiss_cheese,sparkling_wine,66
swiss_cheese,enokidake,57
swiss_cheese,banana,49
swiss_cheese,russian_cheese,127
swiss_cheese,roasted_beef,81
swiss_cheese,cheese,127
swiss_cheese,raw_pork,61
swiss_cheese,munster_cheese,127
swiss_cheese,champagne_wine,64
swiss_cheese,fried_cured_pork,61
swiss_cheese,port_wine,64
swiss_cheese,shiitake,57
swiss_cheese,boiled_pork,61
swiss_cheese,rooibus_tea,66
swiss_cheese,bread,39
swiss_cheese,ceylon_tea,65
swiss_cheese,cured_pork,65
swiss_cheese,soybean,69
swiss_cheese,strawberry,76
swiss_cheese,pork_sausage,62
swiss_cheese,chicken,64
swiss_cheese,fermented_tea,66
swiss_cheese,milk,73
swiss_cheese,smoked_pork_belly,61
swiss_cheese,sherry,76
swiss_cheese,beef,78
swiss_cheese,dried_black_tea,65
swiss_cheese,smoked_pork,61
swiss_cheese,seychelles_tea,65
swiss_cheese,papaya,56
swiss_cheese,green_tea,68
swiss_cheese,sauvignon_blanc_grape,60
swiss_cheese,white_wine,87
swiss_cheese,fried_pork,61
swiss_cheese,roasted_coconut,40
swiss_cheese,roasted_cocoa,74
swiss_cheese,cream_cheese,127
swiss_cheese,coconut,37
swiss_cheese,jasmine_tea,65
swiss_cheese,comte_cheese,129
swiss_cheese,apple,79
swiss_cheese,uncured_boiled_pork,61
swiss_cheese,raw_beef,78
swiss_cheese,kola_tea,65
swiss_cheese,fried_beef,79
swiss_cheese,honey,29
swiss_cheese,mushroom,57
swiss_cheese,uncured_smoked_pork,61
swiss_cheese,whiskey,62
swiss_cheese,sheep_cheese,127
swiss_cheese,porcini,57
swiss_cheese,butter,72
swiss_cheese,fermented_russian_black_tea,65
swiss_cheese,fried_chicken,67
swiss_cheese,pouching_tea,65
swiss_cheese,raw_chicken,64
swiss_cheese,boiled_chicken,64
swiss_cheese,hop,49
swiss_cheese,emmental_cheese,127
swiss_cheese,cognac,72
swiss_cheese,tilsit_cheese,128
swiss_cheese,brewed_tea,65
swiss_cheese,roquefort_cheese,127
swiss_cheese,grilled_pork,62
swiss_cheese,guava,58
swiss_cheese,yogurt,28
swiss_cheese,french_fried_potato,54
swiss_cheese,hop_oil,48
swiss_cheese,matsutake,57
swiss_cheese,feta_cheese,129
swiss_cheese,cottage_cheese,127
swiss_cheese,raspberry,52
swiss_cheese,cream,27
swiss_cheese,roasted_pork,62
swiss_cheese,cider,42
swiss_cheese,rye_bread,49
swiss_cheese,roasted_green_tea,68
swiss_cheese,boiled_beef,79
swiss_cheese,tomato,56
swiss_cheese,botrytized_wine,64
swiss_cheese,boiled_mutton,51
swiss_cheese,goat_cheese,127
swiss_cheese,tea,65
swiss_cheese,coffee,70
swiss_cheese,roasted_chicken,66
swiss_cheese,uncured_pork,61
green_tea,grilled_beef,85
green_tea,strawberry_jam,15
green_tea,japanese_mint,25
green_tea,french_lavender,19
green_tea,nutmeg,17
green_tea,mastic_gum_leaf_oil,11
green_tea,california_pepper,16
green_tea,dried_green_tea,171
green_tea,sparkling_wine,63
green_tea,raw_peanut,54
green_tea,roasted_beef,86
green_tea,marjoram,15
green_tea,lavender,18
green_tea,cayenne,16
green_tea,thyme,16
green_tea,french_peppermint,34
green_tea,european_cranberry,64
green_tea,peanut_butter,69
green_tea,concord_grape,67
green_tea,champagne_wine,62
green_tea,cloudberry,46
green_tea,port_wine,64
green_tea,blackberry,61
green_tea,shiitake,60
green_tea,celery,31
green_tea,rooibus_tea,171
green_tea,tabasco_pepper,17
green_tea,israeli_orange,51
green_tea,california_orange,51
green_tea,ceylon_tea,172
green_tea,roasted_peanut,69
green_tea,cured_pork,64
green_tea,passion_fruit,68
green_tea,soybean,86
green_tea,strawberry,89
green_tea,chicken,63
green_tea,mate,32
green_tea,roasted_mate,32
green_tea,clary_sage,26
green_tea,mint,22
green_tea,myrtle,14
green_tea,fermented_tea,175
green_tea,brown_rice,48
green_tea,malagueta_pepper,17
green_tea,milk,65
green_tea,muscat_grape,68
green_tea,roasted_malt,50
green_tea,loganberry,43
green_tea,mango,73
green_tea,sherry,72
green_tea,beef,83
green_tea,dried_black_tea,171
green_tea,seychelles_tea,171
green_tea,papaya,59
green_tea,raw_beef,83
green_tea,kola_tea,171
green_tea,fried_beef,85
green_tea,apple,72
green_tea,cognac,77
green_tea,sauvignon_blanc_grape,67
green_tea,boiled_beef,84
green_tea,roasted_chicken,72
green_tea,guinea_pepper,16
green_tea,baked_potato,67
green_tea,roasted_cocoa,73
green_tea,roasted_green_tea,197
green_tea,apricot,47
green_tea,citrus_peel,30
green_tea,hop_oil,50
green_tea,lemon_peel,10
green_tea,pouching_tea,173
green_tea,raspberry,75
green_tea,pepper,16
green_tea,eucalyptus,11
green_tea,ylangylang,10
green_tea,coffee,93
green_tea,porcini,59
green_tea,rice,48
green_tea,whiskey,49
green_tea,rice_bran,14
green_tea,wort,39
green_tea,chinese_quince,40
green_tea,clove,21
green_tea,capsicum,16
green_tea,matsutake,60
green_tea,fermented_russian_black_tea,171
green_tea,ethiopian_pepper,16
green_tea,cardamom,30
green_tea,potato,53
green_tea,japanese_plum,6
green_tea,japanese_peppermint,35
green_tea,elderberry,43
green_tea,butter,72
green_tea,calamus,23
green_tea,french_fried_potato,61
green_tea,peach,39
green_tea,green_bell_pepper,16
green_tea,malt,50
green_tea,tea,171
green_tea,ashanti_pepper,16
green_tea,raw_chicken,63
green_tea,cape_gooseberry,54
green_tea,boiled_chicken,63
green_tea,jasmine,11
green_tea,cassia,12
green_tea,licorice,26
green_tea,ginger,47
green_tea,plumcot,13
green_tea,nectarine,27
green_tea,lemon_peel_oil,9
green_tea,citrus_peel_oil,30
green_tea,hop,50
green_tea,guava,74
green_tea,bilberry,57
green_tea,rosemary,14
green_tea,mushroom,59
green_tea,white_wine,86
green_tea,tomato,76
green_tea,neroli,10
green_tea,botrytized_wine,63
green_tea,jasmine_tea,172
green_tea,corn_oil,35
green_tea,cranberry,63
green_tea,corn,52
green_tea,brewed_tea,171
green_tea,buckwheat,43
green_tea,mashed_potato,53
green_tea,fried_chicken,67
green_tea,dill,23
green_tea,tamarind,37
green_tea,basil,10
sauvignon_blanc_grape,dried_green_tea,66
sauvignon_blanc_grape,sparkling_wine,61
sauvignon_blanc_grape,banana,58
sauvignon_blanc_grape,cantaloupe,54
sauvignon_blanc_grape,cheese,57
sauvignon_blanc_grape,pear,29
sauvignon_blanc_grape,european_cranberry,56
sauvignon_blanc_grape,concord_grape,125
sauvignon_blanc_grape,champagne_wine,58
sauvignon_blanc_grape,cloudberry,47
sauvignon_blanc_grape,port_wine,61
sauvignon_blanc_grape,rooibus_tea,67
sauvignon_blanc_grape,israeli_orange,48
sauvignon_blanc_grape,california_orange,48
sauvignon_blanc_grape,ceylon_tea,66
sauvignon_blanc_grape,plum,46
sauvignon_blanc_grape,passion_fruit,62
sauvignon_blanc_grape,soybean,55
sauvignon_blanc_grape,strawberry,85
sauvignon_blanc_grape,fermented_tea,66
sauvignon_blanc_grape,muscat_grape,125
sauvignon_blanc_grape,mango,54
sauvignon_blanc_grape,muskmelon,54
sauvignon_blanc_grape,sherry,64
sauvignon_blanc_grape,dried_black_tea,66
sauvignon_blanc_grape,seychelles_tea,66
sauvignon_blanc_grape,lime,29
sauvignon_blanc_grape,papaya,59
sauvignon_blanc_grape,comte_cheese,59
sauvignon_blanc_grape,cream_cheese,57
sauvignon_blanc_grape,kola_tea,66
sauvignon_blanc_grape,apple,81
sauvignon_blanc_grape,cognac,65
sauvignon_blanc_grape,apricot,52
sauvignon_blanc_grape,cider,42
sauvignon_blanc_grape,quince,30
sauvignon_blanc_grape,bartlett_pear,29
sauvignon_blanc_grape,tea,66
sauvignon_blanc_grape,melon,54
sauvignon_blanc_grape,kiwi,28
sauvignon_blanc_grape,rose_apple,17
sauvignon_blanc_grape,honey,28
sauvignon_blanc_grape,mandarin,31
sauvignon_blanc_grape,pouching_tea,66
sauvignon_blanc_grape,elderberry,44
sauvignon_blanc_grape,white_wine,78
sauvignon_blanc_grape,cherimoya,20
sauvignon_blanc_grape,babaco,6
sauvignon_blanc_grape,olive,38
sauvignon_blanc_grape,raspberry,60
sauvignon_blanc_grape,chinese_quince,46
sauvignon_blanc_grape,tangerine,31
sauvignon_blanc_grape,botrytized_wine,58
sauvignon_blanc_grape,jasmine_tea,66
sauvignon_blanc_grape,tomato,58
sauvignon_blanc_grape,black_currant,46
sauvignon_blanc_grape,cape_gooseberry,52
sauvignon_blanc_grape,lemon,35
sauvignon_blanc_grape,roasted_green_tea,67
sauvignon_blanc_grape,rhubarb,8
sauvignon_blanc_grape,fermented_russian_black_tea,66
sauvignon_blanc_grape,italian_lime,29
sauvignon_blanc_grape,guava,66
sauvignon_blanc_grape,brewed_tea,66
sauvignon_blanc_grape,cranberry,56
sauvignon_blanc_grape,hog_plum,14
sauvignon_blanc_grape,cherry,26
sauvignon_blanc_grape,monkey_orange,35
sauvignon_blanc_grape,dwarf_quince,30
roasted_green_tea,grilled_beef,85
roasted_green_tea,strawberry_jam,15
roasted_green_tea,japanese_mint,25
roasted_green_tea,french_lavender,19
roasted_green_tea,nutmeg,17
roasted_green_tea,mastic_gum_leaf_oil,11
roasted_green_tea,california_pepper,16
roasted_green_tea,dried_green_tea,171
roasted_green_tea,sparkling_wine,63
roasted_green_tea,raw_peanut,54
roasted_green_tea,roasted_beef,86
roasted_green_tea,marjoram,15
roasted_green_tea,lavender,18
roasted_green_tea,thyme,16
roasted_green_tea,french_peppermint,34
roasted_green_tea,european_cranberry,64
roasted_green_tea,peanut_butter,70
roasted_green_tea,concord_grape,67
roasted_green_tea,champagne_wine,62
roasted_green_tea,port_wine,64
roasted_green_tea,blackberry,61
roasted_green_tea,celery,31
roasted_green_tea,rooibus_tea,171
roasted_green_tea,tabasco_pepper,17
roasted_green_tea,california_orange,51
roasted_green_tea,ceylon_tea,172
roasted_green_tea,roasted_peanut,70
roasted_green_tea,cured_pork,64
roasted_green_tea,passion_fruit,68
roasted_green_tea,soybean,86
roasted_green_tea,strawberry,89
roasted_green_tea,roasted_filbert,51
roasted_green_tea,chicken,63
roasted_green_tea,mate,32
roasted_green_tea,roasted_mate,32
roasted_green_tea,clary_sage,26
roasted_green_tea,myrtle,14
roasted_green_tea,fermented_tea,175
roasted_green_tea,brown_rice,48
roasted_green_tea,malagueta_pepper,17
roasted_green_tea,milk,65
roasted_green_tea,muscat_grape,68
roasted_green_tea,roasted_malt,50
roasted_green_tea,mango,73
roasted_green_tea,sherry,72
roasted_green_tea,beef,83
roasted_green_tea,dried_black_tea,171
roasted_green_tea,seychelles_tea,171
roasted_green_tea,papaya,59
roasted_green_tea,citrus_peel_oil,30
roasted_green_tea,bilberry,57
roasted_green_tea,white_wine,86
roasted_green_tea,licorice,26
roasted_green_tea,guinea_pepper,16
roasted_green_tea,roasted_cocoa,73
roasted_green_tea,peach,39
roasted_green_tea,jasmine_tea,172
roasted_green_tea,elderberry,43
roasted_green_tea,cape_gooseberry,54
roasted_green_tea,ginger,47
roasted_green_tea,apple,72
roasted_green_tea,raw_chicken,63
roasted_green_tea,whiskey,49
roasted_green_tea,coffee,94
roasted_green_tea,rice,48
roasted_green_tea,chinese_quince,40
roasted_green_tea,fried_chicken,67
roasted_green_tea,nectarine,27
roasted_green_tea,wort,39
roasted_green_tea,calamus,23
roasted_green_tea,lemon_peel,10
roasted_green_tea,hop,50
roasted_green_tea,boiled_beef,84
roasted_green_tea,basil,10
roasted_green_tea,raw_beef,83
roasted_green_tea,pepper,16
roasted_green_tea,porcini,59
roasted_green_tea,raspberry,75
roasted_green_tea,fermented_russian_black_tea,171
roasted_green_tea,eucalyptus,11
roasted_green_tea,citrus_peel,30
roasted_green_tea,green_bell_pepper,16
roasted_green_tea,cranberry,63
roasted_green_tea,corn,52
roasted_green_tea,brewed_tea,171
roasted_green_tea,butter,72
roasted_green_tea,dill,23
roasted_green_tea,mushroom,59
roasted_green_tea,cognac,77
roasted_green_tea,fried_beef,85
roasted_green_tea,hop_oil,50
roasted_green_tea,roasted_chicken,72
roasted_green_tea,pouching_tea,173
roasted_green_tea,kola_tea,171
roasted_green_tea,boiled_chicken,63
roasted_green_tea,baked_potato,67
roasted_green_tea,botrytized_wine,63
roasted_green_tea,potato,53
roasted_green_tea,tamarind,38
roasted_green_tea,apricot,47
roasted_green_tea,japanese_plum,6
roasted_green_tea,tomato,76
roasted_green_tea,mashed_potato,53
roasted_green_tea,matsutake,60
roasted_green_tea,plumcot,13
roasted_green_tea,buckwheat,43
roasted_green_tea,jasmine,11
roasted_green_tea,malt,50
roasted_green_tea,rice_bran,14
roasted_green_tea,french_fried_potato,61
roasted_green_tea,ylangylang,10
roasted_green_tea,neroli,10
roasted_green_tea,cardamom,30
roasted_green_tea,clove,21
roasted_green_tea,tea,171
roasted_green_tea,rosemary,14
roasted_green_tea,guava,74
roasted_green_tea,corn_oil,35
passion_fruit,dried_green_tea,67
passion_fruit,sparkling_wine,55
passion_fruit,orange,53
passion_fruit,european_cranberry,53
passion_fruit,concord_grape,63
passion_fruit,champagne_wine,54
passion_fruit,port_wine,57
passion_fruit,rooibus_tea,68
passion_fruit,israeli_orange,53
passion_fruit,california_orange,53
passion_fruit,ceylon_tea,67
passion_fruit,soybean,56
passion_fruit,kola_tea,67
passion_fruit,muscat_grape,64
passion_fruit,apple,70
passion_fruit,cognac,62
passion_fruit,sherry,57
passion_fruit,botrytized_wine,54
passion_fruit,pouching_tea,67
passion_fruit,dried_black_tea,67
passion_fruit,white_wine,74
passion_fruit,cranberry,52
passion_fruit,raspberry,56
passion_fruit,tomato,53
passion_fruit,apricot,55
passion_fruit,tea,67
passion_fruit,guava,67
passion_fruit,strawberry,76
passion_fruit,mango,63
passion_fruit,papaya,53
passion_fruit,seychelles_tea,67
passion_fruit,jasmine_tea,67
passion_fruit,fermented_russian_black_tea,67
passion_fruit,brewed_tea,67
passion_fruit,hog_plum,14
passion_fruit,fermented_tea,67
passion_fruit,nectarine,30
passion_fruit,cider,35
passion_fruit,wood_apple,6
botrytized_wine,sake,23
botrytized_wine,sparkling_wine,128
botrytized_wine,roasted_beef,55
botrytized_wine,cheese,60
botrytized_wine,concord_grape,57
botrytized_wine,champagne_wine,128
botrytized_wine,port_wine,129
botrytized_wine,soybean,59
botrytized_wine,strawberry,72
botrytized_wine,muscat_grape,57
botrytized_wine,yellow_passion_fruit,12
botrytized_wine,mango,53
botrytized_wine,sherry,130
botrytized_wine,white_wine,132
botrytized_wine,roasted_cocoa,67
botrytized_wine,cream_cheese,60
botrytized_wine,comte_cheese,60
botrytized_wine,apple,71
botrytized_wine,whiskey,60
botrytized_wine,boiled_beef,54
botrytized_wine,raw_beef,54
botrytized_wine,cognac,83
botrytized_wine,fried_beef,56
botrytized_wine,roquefort_cheese,60
botrytized_wine,kola_tea,60
botrytized_wine,sea_buckthorn,7
botrytized_wine,cider,46
feta_cheese,grilled_beef,74
feta_cheese,sparkling_wine,63
feta_cheese,russian_cheese,127
feta_cheese,roasted_beef,77
feta_cheese,cheese,127
feta_cheese,munster_cheese,127
feta_cheese,champagne_wine,61
feta_cheese,port_wine,61
feta_cheese,soybean,63
feta_cheese,strawberry,69
feta_cheese,milk,68
feta_cheese,sherry,72
feta_cheese,beef,74
feta_cheese,papaya,53
feta_cheese,white_wine,80
feta_cheese,roasted_coconut,37
feta_cheese,roasted_cocoa,70
feta_cheese,cream_cheese,127
feta_cheese,comte_cheese,128
feta_cheese,apple,75
feta_cheese,sheep_cheese,127
feta_cheese,whiskey,60
feta_cheese,coffee,64
feta_cheese,fried_chicken,62
feta_cheese,emmental_cheese,127
feta_cheese,hop,47
feta_cheese,boiled_beef,74
feta_cheese,raw_beef,74
feta_cheese,goat_cheese,127
feta_cheese,porcini,52
feta_cheese,fried_beef,75
feta_cheese,cognac,69
feta_cheese,roquefort_cheese,127
feta_cheese,butter,63
feta_cheese,tilsit_cheese,128
feta_cheese,hop_oil,46
feta_cheese,matsutake,52
feta_cheese,cider,39
feta_cheese,rye_bread,47
feta_cheese,yogurt,27
feta_cheese,cottage_cheese,127
feta_cheese,mushroom,52
apple,dried_green_tea,68
apple,sparkling_wine,77
apple,enokidake,52
apple,banana,85
apple,russian_cheese,74
apple,cantaloupe,71
apple,cheese,73
apple,bitter_orange,22
apple,orange,67
apple,pear,44
apple,orange_juice,30
apple,concord_grape,80
apple,munster_cheese,73
apple,champagne_wine,71
apple,cloudberry,45
apple,satsuma,31
apple,port_wine,76
apple,blackberry,59
apple,rooibus_tea,72
apple,israeli_orange,67
apple,california_orange,67
apple,ceylon_tea,68
apple,plum,64
apple,soybean,69
apple,strawberry,114
apple,fermented_tea,71
apple,vanilla,33
apple,muscat_grape,81
apple,yellow_passion_fruit,13
apple,mango,64
apple,muskmelon,71
apple,sherry,78
apple,dried_black_tea,68
apple,malay_apple,14
apple,seychelles_tea,68
apple,lime,34
apple,papaya,69
apple,citrus_peel_oil,28
apple,bilberry,53
apple,kiwi,36
apple,white_wine,105
apple,bartlett_pear,44
apple,monkey_orange,47
apple,roasted_cocoa,64
apple,cream_cheese,73
apple,peach,47
apple,dwarf_quince,36
apple,jasmine_tea,68
apple,cape_gooseberry,58
apple,comte_cheese,79
apple,cherry,31
apple,black_currant,51
apple,raw_beef,60
apple,kola_tea,68
apple,fried_beef,62
apple,starfruit,61
apple,raspberry,66
apple,citrus_peel,29
apple,cottage_cheese,73
apple,hog_plum,13
apple,apricot,74
apple,mexican_lime,35
apple,tilsit_cheese,74
apple,goat_cheese,73
apple,orris,8
apple,roquefort_cheese,73
apple,melon,71
apple,pouching_tea,68
apple,whiskey,58
apple,butter,62
apple,malt_whiskey,13
apple,porcini,52
apple,vinegar,25
apple,brewed_tea,68
apple,plumcot,11
apple,lemon,40
apple,emmental_cheese,73
apple,cranberry,59
apple,tangerine,36
apple,fig,33
apple,nectarine,32
apple,chinese_quince,53
apple,hop,44
apple,cognac,86
apple,sea_buckthorn,7
apple,matsutake,52
apple,olive,44
apple,pawpaw,16
apple,tomato,65
apple,cider,59
apple,mushroom,52
apple,spearmint,19
apple,plum_brandy,15
apple,clove,19
apple,mandarin,35
apple,cherimoya,22
apple,italian_lime,34
apple,fermented_russian_black_tea,68
apple,tea,68
apple,guava,73
apple,sheep_cheese,73
apple,citrus,31
apple,honey,41
apple,quince,36
sparkling_wine,comte_cheese,62
sparkling_wine,raw_beef,56
sparkling_wine,soybean,59
sparkling_wine,cream_cheese,62
sparkling_wine,concord_grape,60
sparkling_wine,kola_tea,59
sparkling_wine,muscat_grape,60
sparkling_wine,fried_beef,58
sparkling_wine,cognac,88
sparkling_wine,cheese,62
sparkling_wine,sherry,131
sparkling_wine,boiled_beef,56
sparkling_wine,roasted_beef,57
sparkling_wine,roquefort_cheese,62
sparkling_wine,pouching_tea,59
sparkling_wine,sheep_cheese,62
sparkling_wine,dried_black_tea,59
sparkling_wine,emmental_cheese,62
sparkling_wine,white_wine,135
sparkling_wine,malt_whiskey,15
sparkling_wine,papaya,51
sparkling_wine,mango,54
sparkling_wine,cherimoya,20
sparkling_wine,whiskey,64
sparkling_wine,sea_buckthorn,7
sparkling_wine,corn_oil,31
sparkling_wine,strawberry,75
sparkling_wine,roasted_cocoa,70
sparkling_wine,champagne_wine,128
sparkling_wine,port_wine,131
sparkling_wine,yellow_passion_fruit,12
sparkling_wine,cider,48
strawberry,grilled_beef,64
strawberry,california_pepper,17
strawberry,orange_peel_oil,10
strawberry,dried_green_tea,86
strawberry,currant,27
strawberry,banana,69
strawberry,russian_cheese,69
strawberry,roasted_beef,63
strawberry,cantaloupe,67
strawberry,cheese,66
strawberry,orange,69
strawberry,juniper_berry,52
strawberry,european_cranberry,79
strawberry,orange_juice,23
strawberry,concord_grape,87
strawberry,munster_cheese,66
strawberry,champagne_wine,72
strawberry,crowberry,52
strawberry,cloudberry,62
strawberry,satsuma,33
strawberry,port_wine,77
strawberry,blackberry,72
strawberry,rooibus_tea,91
strawberry,israeli_orange,69
strawberry,california_orange,69
strawberry,ceylon_tea,86
strawberry,plum,63
strawberry,soybean,70
strawberry,comte_cheese,70
strawberry,raw_beef,62
strawberry,cream_cheese,66
strawberry,kola_tea,86
strawberry,muscat_grape,85
strawberry,fried_beef,64
strawberry,starfruit,64
